Time,Channel A,Channel B
(ms),(V),(V)

-49.99360815,5.63463300,-0.33332320
-49.99232815,5.63463300,-0.33332320
-49.99104815,5.63463300,-0.34919280
-49.98976815,5.63463300,-0.34919280
-49.98848815,5.63463300,-0.34919280
-49.98720815,5.63463300,-0.34919280
-49.98592815,5.63463300,-0.34919280
-49.98464815,5.63463300,-0.34919280
-49.98336815,5.63463300,-0.34919280
-49.98208815,5.63463300,-0.34919280
-49.98080815,5.63463300,-0.34919280
-49.97952815,5.63463300,-0.34919280
-49.97824815,5.63463300,-0.34919280
-49.97696815,5.63463300,-0.34919280
-49.97568815,5.63463300,-0.31745350
-49.97440815,5.63463300,-0.31745350
-49.97312815,5.63463300,-0.34919280
-49.97184815,5.63463300,-0.33332320
-49.97056815,5.63463300,-0.31745350
-49.96928815,5.63463300,-0.33332320
-49.96800815,5.63463300,-0.30158390
-49.96672815,5.63463300,-0.33332320
-49.96544815,5.63463300,-0.31745350
-49.96416815,5.63463300,-0.33332320
-49.96288815,5.63463300,-0.31745350
-49.96160815,5.63463300,-0.31745350
-49.96032815,5.63463300,-0.30158390
-49.95904815,5.63463300,-0.30158390
-49.95776815,5.63463300,-0.30158390
-49.95648815,5.63463300,-0.31745350
-49.95520815,5.63463300,-0.33332320
-49.95392815,5.63463300,-0.31745350
-49.95264815,5.55528500,-0.31745350
-49.95136815,5.55528500,-0.30158390
-49.95008815,5.63463300,-0.31745350
-49.94880815,5.55528500,-0.31745350
-49.94752815,5.63463300,-0.31745350
-49.94624815,5.55528500,-0.31745350
-49.94496815,5.63463300,-0.33332320
-49.94368815,5.55528500,-0.31745350
-49.94240815,5.63463300,-0.30158390
-49.94112815,5.63463300,-0.30158390
-49.93984815,5.63463300,-0.31745350
-49.93856815,5.63463300,-0.30158390
-49.93728815,5.63463300,-0.30158390
-49.93600815,5.63463300,-0.31745350
-49.93472815,5.55528500,-0.30158390
-49.93344815,5.55528500,-0.31745350
-49.93216815,5.55528500,-0.33332320
-49.93088815,5.55528500,-0.30158390
-49.92960815,5.55528500,-0.31745350
-49.92832815,5.55528500,-0.30158390
-49.92704815,5.55528500,-0.30158390
-49.92576815,5.55528500,-0.30158390
-49.92448815,5.55528500,-0.31745350
-49.92320815,5.55528500,-0.31745350
-49.92192815,5.55528500,-0.30158390
-49.92064815,5.55528500,-0.30158390
-49.91936815,5.55528500,-0.30158390
-49.91808815,5.55528500,-0.30158390
-49.91680815,5.55528500,-0.30158390
-49.91552815,5.55528500,-0.30158390
-49.91424815,5.55528500,-0.30158390
-49.91296815,5.55528500,-0.30158390
-49.91168815,5.55528500,-0.30158390
-49.91040815,5.55528500,-0.30158390
-49.90912815,5.55528500,-0.30158390
-49.90784815,5.55528500,-0.30158390
-49.90656815,5.55528500,-0.30158390
-49.90528815,5.55528500,-0.26978360
-49.90400815,5.55528500,-0.30158390
-49.90272815,5.55528500,-0.28571430
-49.90144815,5.55528500,-0.30158390
-49.90016815,5.55528500,-0.30158390
-49.89888815,5.55528500,-0.26978360
-49.89760815,5.55528500,-0.28571430
-49.89632815,5.55528500,-0.30158390
-49.89504815,5.55528500,-0.28571430
-49.89376815,5.55528500,-0.26978360
-49.89248815,5.55528500,-0.30158390
-49.89120815,5.55528500,-0.28571430
-49.88992815,5.55528500,-0.28571430
-49.88864815,5.55528500,-0.30158390
-49.88736815,5.55528500,-0.30158390
-49.88608815,5.55528500,-0.30158390
-49.88480815,5.55528500,-0.30158390
-49.88352815,5.55528500,-0.28571430
-49.88224815,5.55528500,-0.28571430
-49.88096815,5.55528500,-0.30158390
-49.87968815,5.55528500,-0.30158390
-49.87840815,5.55528500,-0.30158390
-49.87712815,5.55528500,-0.26978360
-49.87584815,5.55528500,-0.30158390
-49.87456815,5.55528500,-0.30158390
-49.87328815,5.55528500,-0.26978360
-49.87200815,5.55528500,-0.28571430
-49.87072815,5.55528500,-0.30158390
-49.86944815,5.55528500,-0.30158390
-49.86816815,5.47593600,-0.25391400
-49.86688815,5.55528500,-0.30158390
-49.86560815,5.55528500,-0.25391400
-49.86432815,5.55528500,-0.26978360
-49.86304815,5.55528500,-0.28571430
-49.86176815,5.55528500,-0.26978360
-49.86048815,5.55528500,-0.23804440
-49.85920815,5.55528500,-0.26978360
-49.85792815,5.55528500,-0.26978360
-49.85664815,5.55528500,-0.26978360
-49.85536815,5.55528500,-0.25391400
-49.85408815,5.47593600,-0.26978360
-49.85280815,5.47593600,-0.26978360
-49.85152815,5.47593600,-0.28571430
-49.85024815,5.47593600,-0.25391400
-49.84896815,5.47593600,-0.28571430
