Time,Channel A,Channel B
(ms),(V),(V)

-50.00128597,5.63463300,-0.33332320
-50.00000597,5.63463300,-0.34919280
-49.99872597,5.63463300,-0.34919280
-49.99744597,5.63463300,-0.34919280
-49.99616597,5.63463300,-0.31745350
-49.99488597,5.63463300,-0.34919280
-49.99360597,5.63463300,-0.34919280
-49.99232597,5.63463300,-0.33332320
-49.99104597,5.71428600,-0.31745350
-49.98976597,5.63463300,-0.34919280
-49.98848597,5.63463300,-0.34919280
-49.98720597,5.63463300,-0.34919280
-49.98592597,5.63463300,-0.33332320
-49.98464597,5.63463300,-0.34919280
-49.98336597,5.63463300,-0.34919280
-49.98208597,5.63463300,-0.31745350
-49.98080597,5.63463300,-0.36506240
-49.97952597,5.63463300,-0.34919280
-49.97824597,5.63463300,-0.34919280
-49.97696597,5.63463300,-0.34919280
-49.97568597,5.63463300,-0.33332320
-49.97440597,5.63463300,-0.34919280
-49.97312597,5.63463300,-0.34919280
-49.97184597,5.63463300,-0.36506240
-49.97056597,5.63463300,-0.31745350
-49.96928597,5.63463300,-0.34919280
-49.96800597,5.63463300,-0.34919280
-49.96672597,5.63463300,-0.34919280
-49.96544597,5.63463300,-0.34919280
-49.96416597,5.63463300,-0.34919280
-49.96288597,5.63463300,-0.36506240
-49.96160597,5.63463300,-0.34919280
-49.96032597,5.63463300,-0.33332320
-49.95904597,5.63463300,-0.33332320
-49.95776597,5.63463300,-0.34919280
-49.95648597,5.63463300,-0.33332320
-49.95520597,5.63463300,-0.34919280
-49.95392597,5.63463300,-0.34919280
-49.95264597,5.63463300,-0.34919280
-49.95136597,5.63463300,-0.36506240
-49.95008597,5.63463300,-0.36506240
-49.94880597,5.63463300,-0.33332320
-49.94752597,5.63463300,-0.34919280
-49.94624597,5.63463300,-0.34919280
-49.94496597,5.55528500,-0.33332320
-49.94368597,5.55528500,-0.31745350
-49.94240597,5.63463300,-0.34919280
-49.94112597,5.55528500,-0.34919280
-49.93984597,5.55528500,-0.34919280
-49.93856597,5.63463300,-0.31745350
-49.93728597,5.55528500,-0.34919280
-49.93600597,5.55528500,-0.33332320
-49.93472597,5.55528500,-0.31745350
-49.93344597,5.63463300,-0.33332320
-49.93216597,5.63463300,-0.34919280
-49.93088597,5.63463300,-0.33332320
-49.92960597,5.55528500,-0.33332320
-49.92832597,5.55528500,-0.33332320
-49.92704597,5.63463300,-0.31745350
-49.92576597,5.55528500,-0.26978360
-49.92448597,5.55528500,-0.33332320
-49.92320597,5.55528500,-0.33332320
-49.92192597,5.55528500,-0.33332320
-49.92064597,5.55528500,-0.34919280
-49.91936597,5.55528500,-0.31745350
-49.91808597,5.55528500,-0.31745350
-49.91680597,5.55528500,-0.31745350
-49.91552597,5.55528500,-0.34919280
-49.91424597,5.55528500,-0.33332320
-49.91296597,5.55528500,-0.34919280
-49.91168597,5.55528500,-0.33332320
-49.91040597,5.55528500,-0.31745350
-49.90912597,5.55528500,-0.33332320
-49.90784597,5.55528500,-0.33332320
-49.90656597,5.55528500,-0.31745350
-49.90528597,5.55528500,-0.34919280
-49.90400597,5.55528500,-0.34919280
-49.90272597,5.55528500,-0.34919280
-49.90144597,5.55528500,-0.33332320
-49.90016597,5.55528500,-0.33332320
-49.89888597,5.55528500,-0.31745350
-49.89760597,5.55528500,-0.33332320
-49.89632597,5.55528500,-0.31745350
-49.89504597,5.55528500,-0.31745350
-49.89376597,5.55528500,-0.31745350
-49.89248597,5.55528500,-0.31745350
-49.89120597,5.55528500,-0.31745350
-49.88992597,5.55528500,-0.31745350
-49.88864597,5.55528500,-0.31745350
-49.88736597,5.55528500,-0.31745350
-49.88608597,5.55528500,-0.31745350
-49.88480597,5.55528500,-0.30158390
-49.88352597,5.55528500,-0.31745350
-49.88224597,5.55528500,-0.31745350
-49.88096597,5.55528500,-0.30158390
-49.87968597,5.55528500,-0.31745350
-49.87840597,5.55528500,-0.31745350
-49.87712597,5.55528500,-0.30158390
-49.87584597,5.55528500,-0.33332320
-49.87456597,5.55528500,-0.31745350
-49.87328597,5.55528500,-0.33332320
-49.87200597,5.55528500,-0.34919280
-49.87072597,5.55528500,-0.34919280
-49.86944597,5.55528500,-0.31745350
-49.86816597,5.55528500,-0.33332320
-49.86688597,5.55528500,-0.31745350
-49.86560597,5.55528500,-0.33332320
-49.86432597,5.55528500,-0.33332320
-49.86304597,5.55528500,-0.33332320
-49.86176597,5.47593600,-0.30158390
-49.86048597,5.55528500,-0.31745350
-49.85920597,5.47593600,-0.33332320
-49.85792597,5.47593600,-0.31745350
-49.85664597,5.55528500,-0.30158390
