Time,Channel A,Channel B
(ms),(V),(V)

-50.99329352,5.63463300,-0.50788900
-50.99201352,5.63463300,-0.50788900
-50.99073352,5.71428600,-0.47614980
-50.98945352,5.63463300,-0.50788900
-50.98817352,5.63463300,-0.49201940
-50.98689352,5.63463300,-0.47614980
-50.98561352,5.63463300,-0.50788900
-50.98433352,5.63463300,-0.47614980
-50.98305352,5.63463300,-0.47614980
-50.98177352,5.63463300,-0.52375860
-50.98049352,5.63463300,-0.50788900
-50.97921352,5.63463300,-0.47614980
-50.97793352,5.63463300,-0.52375860
-50.97665352,5.63463300,-0.47614980
-50.97537352,5.63463300,-0.47614980
-50.97409352,5.63463300,-0.49201940
-50.97281352,5.63463300,-0.47614980
-50.97153352,5.63463300,-0.47614980
-50.97025352,5.63463300,-0.50788900
-50.96897352,5.63463300,-0.50788900
-50.96769352,5.63463300,-0.47614980
-50.96641352,5.63463300,-0.47614980
-50.96513352,5.63463300,-0.46028020
-50.96385352,5.63463300,-0.47614980
-50.96257352,5.63463300,-0.47614980
-50.96129352,5.63463300,-0.47614980
-50.96001352,5.63463300,-0.47614980
-50.95873352,5.63463300,-0.49201940
-50.95745352,5.55528500,-0.46028020
-50.95617352,5.63463300,-0.49201940
-50.95489352,5.63463300,-0.47614980
-50.95361352,5.63463300,-0.47614980
-50.95233352,5.63463300,-0.47614980
-50.95105352,5.63463300,-0.47614980
-50.94977352,5.63463300,-0.47614980
-50.94849352,5.63463300,-0.52375860
-50.94721352,5.63463300,-0.47614980
-50.94593352,5.63463300,-0.47614980
-50.94465352,5.63463300,-0.50788900
-50.94337352,5.63463300,-0.49201940
-50.94209352,5.63463300,-0.52375860
-50.94081352,5.63463300,-0.52375860
-50.93953352,5.55528500,-0.52375860
-50.93825352,5.55528500,-0.47614980
-50.93697352,5.55528500,-0.52375860
-50.93569352,5.63463300,-0.52375860
-50.93441352,5.55528500,-0.50788900
-50.93313352,5.63463300,-0.50788900
-50.93185352,5.63463300,-0.47614980
-50.93057352,5.63463300,-0.47614980
-50.92929352,5.63463300,-0.47614980
-50.92801352,5.63463300,-0.47614980
-50.92673352,5.55528500,-0.47614980
-50.92545352,5.63463300,-0.47614980
-50.92417352,5.63463300,-0.47614980
-50.92289352,5.55528500,-0.47614980
-50.92161352,5.55528500,-0.47614980
-50.92033352,5.55528500,-0.47614980
-50.91905352,5.55528500,-0.49201940
-50.91777352,5.55528500,-0.50788900
-50.91649352,5.55528500,-0.47614980
-50.91521352,5.55528500,-0.50788900
-50.91393352,5.55528500,-0.49201940
-50.91265352,5.63463300,-0.47614980
-50.91137352,5.55528500,-0.52375860
-50.91009352,5.63463300,-0.47614980
-50.90881352,5.55528500,-0.49201940
-50.90753352,5.55528500,-0.50788900
-50.90625352,5.55528500,-0.50788900
-50.90497352,5.55528500,-0.50788900
-50.90369352,5.55528500,-0.50788900
-50.90241352,5.55528500,-0.49201940
-50.90113352,5.55528500,-0.52375860
-50.89985352,5.55528500,-0.55549790
-50.89857352,5.55528500,-0.52375860
-50.89729352,5.55528500,-0.52375860
-50.89601352,5.55528500,-0.53962830
-50.89473352,5.55528500,-0.52375860
-50.89345352,5.55528500,-0.50788900
-50.89217352,5.55528500,-0.52375860
-50.89089352,5.55528500,-0.49201940
-50.88961352,5.55528500,-0.53962830
-50.88833352,5.55528500,-0.52375860
-50.88705352,5.55528500,-0.50788900
-50.88577352,5.55528500,-0.52375860
-50.88449352,5.55528500,-0.50788900
-50.88321352,5.55528500,-0.50788900
-50.88193352,5.55528500,-0.52375860
-50.88065352,5.55528500,-0.52375860
-50.87937352,5.55528500,-0.50788900
-50.87809352,5.55528500,-0.50788900
-50.87681352,5.55528500,-0.53962830
-50.87553352,5.55528500,-0.49201940
-50.87425352,5.55528500,-0.52375860
-50.87297352,5.55528500,-0.52375860
-50.87169352,5.55528500,-0.52375860
-50.87041352,5.55528500,-0.52375860
-50.86913352,5.55528500,-0.52375860
-50.86785352,5.55528500,-0.50788900
-50.86657352,5.55528500,-0.53962830
-50.86529352,5.55528500,-0.52375860
-50.86401352,5.55528500,-0.52375860
-50.86273352,5.55528500,-0.53962830
-50.86145352,5.55528500,-0.50788900
-50.86017352,5.55528500,-0.50788900
-50.85889352,5.55528500,-0.52375860
-50.85761352,5.55528500,-0.50788900
-50.85633352,5.55528500,-0.47614980
-50.85505352,5.55528500,-0.50788900
-50.85377352,5.55528500,-0.52375860
-50.85249352,5.55528500,-0.50788900
-50.85121352,5.55528500,-0.52375860
-50.84993352,5.55528500,-0.47614980
-50.84865352,5.55528500,-0.50788900
