Time,Channel A,Channel B
(ms),(V),(V)

-50.99584162,5.63463300,-0.42854090
-50.99456162,5.63463300,-0.41267130
-50.99328162,5.63463300,-0.41267130
-50.99200162,5.63463300,-0.41267130
-50.99072162,5.63463300,-0.42854090
-50.98944162,5.63463300,-0.42854090
-50.98816162,5.63463300,-0.41267130
-50.98688162,5.63463300,-0.42854090
-50.98560162,5.63463300,-0.42854090
-50.98432162,5.63463300,-0.42854090
-50.98304162,5.63463300,-0.42854090
-50.98176162,5.63463300,-0.42854090
-50.98048162,5.63463300,-0.41267130
-50.97920162,5.63463300,-0.44441050
-50.97792162,5.63463300,-0.44441050
-50.97664162,5.63463300,-0.42854090
-50.97536162,5.63463300,-0.44441050
-50.97408162,5.63463300,-0.42854090
-50.97280162,5.63463300,-0.44441050
-50.97152162,5.63463300,-0.42854090
-50.97024162,5.63463300,-0.44441050
-50.96896162,5.63463300,-0.42854090
-50.96768162,5.63463300,-0.41267130
-50.96640162,5.63463300,-0.39680170
-50.96512162,5.63463300,-0.41267130
-50.96384162,5.63463300,-0.41267130
-50.96256162,5.63463300,-0.42854090
-50.96128162,5.63463300,-0.39680170
-50.96000162,5.63463300,-0.39680170
-50.95872162,5.63463300,-0.39680170
-50.95744162,5.55528500,-0.39680170
-50.95616162,5.55528500,-0.38093200
-50.95488162,5.63463300,-0.42854090
-50.95360162,5.63463300,-0.38093200
-50.95232162,5.63463300,-0.39680170
-50.95104162,5.63463300,-0.41267130
-50.94976162,5.63463300,-0.38093200
-50.94848162,5.63463300,-0.41267130
-50.94720162,5.63463300,-0.41267130
-50.94592162,5.63463300,-0.41267130
-50.94464162,5.63463300,-0.41267130
-50.94336162,5.55528500,-0.38093200
-50.94208162,5.63463300,-0.41267130
-50.94080162,5.63463300,-0.39680170
-50.93952162,5.55528500,-0.42854090
-50.93824162,5.55528500,-0.41267130
-50.93696162,5.55528500,-0.38093200
-50.93568162,5.55528500,-0.42854090
-50.93440162,5.63463300,-0.42854090
-50.93312162,5.55528500,-0.42854090
-50.93184162,5.55528500,-0.38093200
-50.93056162,5.63463300,-0.38093200
-50.92928162,5.55528500,-0.39680170
-50.92800162,5.55528500,-0.39680170
-50.92672162,5.55528500,-0.41267130
-50.92544162,5.55528500,-0.38093200
-50.92416162,5.55528500,-0.39680170
-50.92288162,5.63463300,-0.38093200
-50.92160162,5.55528500,-0.39680170
-50.92032162,5.55528500,-0.39680170
-50.91904162,5.55528500,-0.39680170
-50.91776162,5.55528500,-0.39680170
-50.91648162,5.55528500,-0.38093200
-50.91520162,5.55528500,-0.38093200
-50.91392162,5.55528500,-0.39680170
-50.91264162,5.55528500,-0.39680170
-50.91136162,5.55528500,-0.41267130
-50.91008162,5.55528500,-0.39680170
-50.90880162,5.55528500,-0.39680170
-50.90752162,5.55528500,-0.38093200
-50.90624162,5.55528500,-0.38093200
-50.90496162,5.55528500,-0.38093200
-50.90368162,5.55528500,-0.41267130
-50.90240162,5.55528500,-0.38093200
-50.90112162,5.55528500,-0.38093200
-50.89984162,5.55528500,-0.38093200
-50.89856162,5.55528500,-0.38093200
-50.89728162,5.55528500,-0.38093200
-50.89600162,5.55528500,-0.38093200
-50.89472162,5.55528500,-0.39680170
-50.89344162,5.55528500,-0.34919280
-50.89216162,5.55528500,-0.38093200
-50.89088162,5.55528500,-0.36506240
-50.88960162,5.55528500,-0.36506240
-50.88832162,5.55528500,-0.34919280
-50.88704162,5.55528500,-0.36506240
-50.88576162,5.55528500,-0.38093200
-50.88448162,5.55528500,-0.38093200
-50.88320162,5.55528500,-0.34919280
-50.88192162,5.55528500,-0.38093200
-50.88064162,5.55528500,-0.34919280
-50.87936162,5.55528500,-0.28571430
-50.87808162,5.55528500,-0.36506240
-50.87680162,5.55528500,-0.39680170
-50.87552162,5.55528500,-0.38093200
-50.87424162,5.55528500,-0.36506240
-50.87296162,5.55528500,-0.34919280
-50.87168162,5.55528500,-0.36506240
-50.87040162,5.55528500,-0.38093200
-50.86912162,5.55528500,-0.38093200
-50.86784162,5.55528500,-0.38093200
-50.86656162,5.55528500,-0.38093200
-50.86528162,5.55528500,-0.36506240
-50.86400162,5.55528500,-0.36506240
-50.86272162,5.47593600,-0.36506240
-50.86144162,5.55528500,-0.38093200
-50.86016162,5.55528500,-0.36506240
-50.85888162,5.47593600,-0.38093200
-50.85760162,5.47593600,-0.38093200
-50.85632162,5.47593600,-0.36506240
-50.85504162,5.47593600,-0.34919280
-50.85376162,5.47593600,-0.34919280
-50.85248162,5.55528500,-0.33332320
-50.85120162,5.55528500,-0.31745350
